KO_ID	VAL_A09	VAL_B04	VAL_C05	VAL_D01	VAL_E02	YEL_A01	YEL_B04	YEL_C01	YEL_D03	YEL_E01	sum	mean	stdev	CoV	KO_name	KO_def
K11179	0	97.9630516323113	319.745706474449	2385.61408595476	3224.97215650116	0	4617.30239997415	11978.5181861077	0	3379.1979520383	26003.3135386829	2600.33135386829	3723.93997954501	1.43210209499079	tusE, dsrC	tRNA 2-thiouridine synthesizing protein E
K11996	0	0	0	0	0	143.783928030683	0	0	318.201844291347	0	461.985772322029	46.1985772322029	105.716153652415	2.28829890412133	MOCS3, UBA4	adenylyltransferase and sulfurtransferase
K12161	0	0	0	0	81.2284813568614	0	0	0	0	0	81.2284813568614	8.12284813568614	25.6867011964206	3.16227766016838	URM1	ubiquitin related modifier 1
K14168	1604.02068226733	917.547202183423	211.919750938863	383.914467748454	133.307309893999	294.603799503201	0	1607.86292004153	0	835.29749092105	5988.47362349785	598.847362349785	615.395192662043	1.02763280153281	CTU1, NCS6	cytoplasmic tRNA 2-thiolation protein 1
K14169	0	0	0	134.977618561996	162.612921397928	0	0	0	0	0	297.590539959923	29.7590539959923	63.074829255833	2.11951728251601	CTU2, NCS2	cytoplasmic tRNA 2-thiolation protein 2
K14171	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	AHP1	alkyl hydroperoxide reductase 1
K21028	344.917882520986	904.327288774442	98.9574727817243	305.109885975262	79.7371264391494	102.714592496316	1089.49099728145	168.528157237541	1572.26567216796	944.361910369381	5610.41098604421	561.041098604421	525.793485339534	0.937174632388671	ynjE	molybdopterin synthase sulfurtransferase
K21029	37738.9464093144	48887.1448824991	19662.4237395001	18900.8589087293	31509.0624017339	26402.5884224769	40613.8734032897	17529.0968347513	37377.9826432369	21733.8532871927	300355.830932724	30035.5830932724	10815.7265683362	0.360097106646776	moeB	molybdopterin-synthase adenylyltransferase
K21140	17948.7202388189	11700.1120211483	19862.9980583596	37279.9815695624	23195.1128916683	32559.5954196296	21918.3392254899	46488.2241070232	18304.4693705056	40571.0401978511	269828.593100057	26982.8593100057	11466.9085460128	0.424970104697567	mec	[CysO sulfur-carrier protein]-S-L-cysteine hydrolase
K21142	9489.11260484047	14975.1875633015	8363.61855759622	17695.1846555338	8764.97877564765	8621.21101608747	6617.28178019422	15455.8343568965	16632.115477199	14772.7617871119	121387.286574409	12138.7286574409	4117.23968990899	0.339182117509907	moaX	MoaE-MoaD fusion protein
K21147	33999.2464649251	41728.1548962413	41530.1792275679	50935.3914809353	39233.713900682	61329.4364926766	38554.2026565585	50016.1189759744	37088.6556857934	54731.6217484566	449146.721529811	44914.6721529811	8836.92633697938	0.196749211635798	moeZR, moeBR	sulfur-carrier protein adenylyltransferase/sulfurtransferase
K21148	17508.6872505553	4693.35397193288	21958.676264457	34270.3902213707	23214.3412977751	26950.9478757877	21141.5897738167	48225.5507267026	13380.9070113699	49960.4963226983	261304.940716466	26130.4940716466	14415.3747601521	0.551668664229116	cysM	[CysO sulfur-carrier protein]-thiocarboxylate-dependent cysteine synthase
K21232	289.650011712752	2680.0623232797	3422.88121035044	6135.40609607043	4059.08956128887	147.419516570613	3575.05325353967	693.733178678632	5705.08608533803	2100.29159408361	28808.6728309128	2880.86728309128	2117.42600533263	0.734996026287109	MOCS2A, CNXG	molybdopterin synthase sulfur carrier subunit
