KO_ID	VAL_A09	VAL_B04	VAL_C05	VAL_D01	VAL_E02	YEL_A01	YEL_B04	YEL_C01	YEL_D03	YEL_E01	sum	mean	stdev	CoV	KO_name	KO_def
K08685	1358.3286035718	1307.57667203305	157.302488012598	188.85810411556	135.325421873712	611.758079550739	63.8006409145412	0	1228.52382027986	35.9478449917263	5087.42167534359	508.742167534359	570.986800636741	1.12235005681572	qhpA	quinohemoprotein amine dehydrogenase
K08691	12503.8197433949	6732.23655200958	25629.3790581511	14923.4219660319	14223.2732119372	12853.5708373182	14077.2453398683	12984.7913292318	10271.5942893381	15275.7125469347	139475.044874216	13947.5044874216	4819.58696246609	0.345551920546976	mcl	malyl-CoA/(S)-citramalyl-CoA lyase
K08692	11738.8383951332	4348.65366980096	13677.056865647	6000.2194138278	9077.07226967613	9873.77760186841	6990.8002084837	3945.68153162008	7950.82798880308	6406.2805489194	80009.2084937797	8000.92084937797	3130.65134064276	0.391286378103109	mtkB	malate-CoA ligase subunit alpha
K09733	9376.63786270705	9853.7617962382	17710.5492104498	4441.27057382168	9800.76756386679	3505.3198811892	10881.1313162337	8356.5455925937	10933.4245146582	8880.48022319682	93739.8885349551	9373.98885349551	3868.18378888556	0.412650777522861	mfnB	(5-formylfuran-3-yl)methyl phosphate synthase
K10713	9486.09932120182	15472.6715214003	12601.7217256707	5276.52930696174	15376.6439473423	5908.56521491718	22868.2908062757	9124.96634102041	15273.0440698847	15750.6632300611	127139.195484736	12713.9195484736	5359.54618646424	0.421549480947258	fae	5,6,7,8-tetrahydromethanopterin hydro-lyase
K10714	8202.04415592533	6191.07068279706	10869.1284519134	1662.25607027307	9371.21537624685	2813.17043668604	13788.2590340116	5351.60729604524	12603.7548282816	7327.23893579556	78179.7452679757	7817.97452679757	3976.72583964833	0.508664466226816	mtdB	methylene-tetrahydromethanopterin dehydrogenase
K10944	4387.00943582319	7543.31092978823	5299.59733730008	558.903936140195	873.124631261806	3880.70156323201	1191.64678007643	606.47643814633	7610.94158714429	1543.64391477005	33495.3565536826	3349.53565536826	2794.25802905793	0.834222506209063	pmoA-amoA	methane/ammonia monooxygenase subunit A
K10945	4210.53739870437	7395.92344881706	4808.73400500332	761.927572526847	655.05517586374	1918.96740352403	1398.09202590458	1327.18993727407	9038.25645115202	1622.63485134717	33137.3182701172	3313.73182701172	2952.87487316473	0.891102547615505	pmoB-amoB	methane/ammonia monooxygenase subunit B
K10946	3327.94987728182	7978.8315680398	6727.14656811639	601.42326448426	1067.45148492974	3254.05667987183	1244.16901732139	150.048940968619	8603.61838116085	2061.92106442959	35016.6168466043	3501.66168466043	3150.12249201123	0.899607893535469	pmoC-amoC	methane/ammonia monooxygenase subunit C
K10977	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	aksA	methanogen homocitrate synthase
K10978	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	aksF	methanogen homoisocitrate dehydrogenase
K11212	13415.5857441125	11770.0672156245	13536.1362536197	28023.770616341	13238.4616655272	18304.1290005257	17642.7264824108	33431.0860388862	13382.7131379469	24282.5868310635	187027.262986058	18702.7262986058	7431.86658695739	0.397368087855267	cofD	LPPG:FO 2-phospho-L-lactate transferase
K11260	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	fwdG	4Fe-4S ferredoxin
K11261	2283.40935173508	4160.12530946299	2621.27845171206	4732.71910726659	2458.22971766598	3724.93632262344	2267.91972837202	7736.54415413622	6076.23506970902	8331.7474019935	44393.1446146769	4439.31446146769	2260.02629135153	0.509093534816712	fwdE, fmdE	formylmethanofuran dehydrogenase subunit E
K11529	21443.2655483617	24560.1998077928	21493.8239576104	16251.9117274224	18034.520859066	17307.9326625512	17461.186849531	11479.9006184851	26105.3184169139	15632.6847934771	189770.745241212	18977.0745241212	4411.98750533579	0.232490392537999	gck, gckA, GLYCTK	glycerate 2-kinase
K11532	1525.70126413029	756.681071269477	5667.62085042986	1966.13420475435	5425.47059694374	3299.91528545867	3053.07017467931	308.860121680518	711.72624568155	3009.31758641989	25724.4974014477	2572.44974014477	1886.12814726429	0.733203109017067	glpX-SEBP	fructose-1,6-bisphosphatase II / sedoheptulose-1,7-bisphosphatase
K11645	8023.48894997282	11674.0162964549	6229.96916719309	7196.68368666798	8403.60249590803	14200.8823501783	9137.4291159701	5917.86334557642	13979.7740998346	7055.99542584722	91819.7049336035	9181.97049336035	3058.65709661529	0.333115544079243	fbaB	fructose-bisphosphate aldolase, class I
K11779	3261.10571442765	1816.89929748603	7335.43258615935	12369.231394616	6537.51369965299	11537.1286113348	5286.05268228408	9584.24911604159	4825.29577929761	5128.43621914205	67681.3451004422	6768.13451004422	3462.41543906978	0.511576038261562	fbiC	FO synthase
K11780	3448.32494139962	7288.37165018655	2169.4123319743	1000.78898264047	242.122426283101	2161.18879060611	521.046664586868	1497.13717006737	4736.1623249091	878.276819204934	23942.8321018584	2394.28321018584	2207.01374638287	0.921784748351286	cofG	7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase
K11781	3664.77762430496	6133.58143112352	1687.31751475816	434.379852750872	185.757216446545	1968.51736565265	72.6999349091274	1378.79287677724	4198.232486939	789.216218417005	20513.2725220791	2051.32725220791	2001.98921068062	0.975948234746951	cofH	5-amino-6-(D-ribitylamino)uracil---L-tyrosine 4-hydroxyphenyl transferase
K12234	15100.899790603	16451.4499077841	12869.827476624	17949.8282654823	10179.7583171229	16435.2241336334	14915.1614179809	31053.098717326	17556.6157059115	22545.2585179463	175057.122250414	17505.7122250414	5764.26786339959	0.329279254068507	cofE, fbiB	coenzyme F420-0:L-glutamate ligase / coenzyme F420-1:gamma-L-glutamate ligase
K13039	239.224155059998	0	0	0	0	0	0	0	0	0	239.224155059998	23.9224155059998	75.6493201318887	3.16227766016838	comE	sulfopyruvate decarboxylase subunit beta
K13788	0	58.3605709169133	0	816.762086535637	96.7227792683679	0	0	125.95872791774	0	565.346611905552	1663.15077654421	166.315077654421	286.499350483843	1.72263004968887	pta	phosphate acetyltransferase
