KO_ID	VAL_A09	VAL_B04	VAL_C05	VAL_D01	VAL_E02	YEL_A01	YEL_B04	YEL_C01	YEL_D03	YEL_E01	sum	mean	stdev	CoV	KO_name	KO_def
K00366	3106.61980065916	7027.20687781637	29498.2198831337	16193.0020008148	14527.3803723745	2307.87020233689	6641.60644735096	19249.1989146398	9415.75423455975	8288.95952327895	116255.818256965	11625.5818256965	8354.81500225712	0.718657795155692	nirA	ferredoxin-nitrite reductase
K00367	311.961425217791	0	0	0	0	454.112977342367	598.947427476025	0	184.150775975846	172.130632120448	1721.30323813248	172.130323813248	218.461419665647	1.26916289254569	narB	ferredoxin-nitrate reductase
K00368	11809.7898364765	17215.527961371	8723.98896459069	1561.08507740621	8471.14016631149	3281.98555038303	1597.94906939567	7307.47534458828	9787.40268482413	5266.33991332143	75022.6845686684	7502.26845686684	4871.25421292677	0.649304172589038	nirK	nitrite reductase (NO-forming)
K00370	12182.4887545939	8913.8449887279	14054.0657075092	8507.34464075225	4009.74597350177	23275.0123446878	7410.44595629428	1397.18251548528	4219.96149360037	8233.1309133404	92203.2232884932	9220.32232884932	6217.19401088999	0.674292480148672	narG, narZ, nxrA	nitrate reductase / nitrite oxidoreductase, alpha subunit
K00371	12926.2951987234	10196.197178447	11319.6552886114	7326.53012990928	6479.27281172076	18318.5120406694	7784.20812691181	4014.51947841158	4939.35728778684	8326.42383042034	91630.9713716118	9163.09713716118	4232.49859476168	0.461906987496255	narH, narY, nxrB	nitrate reductase / nitrite oxidoreductase, beta subunit
K00372	1982.46936517471	9196.48044596925	15455.1411988163	5160.29493808907	14787.973971094	1567.66968045423	12383.5097379854	2890.50993134445	1370.90649896269	7066.9184683906	71861.8742362808	7186.18742362808	5500.01432911056	0.765359154289046	nasA	assimilatory nitrate reductase catalytic subunit
K00374	5962.78132672775	1070.98117861909	9271.98783782297	7600.14449480174	5838.99086389544	15525.8210512302	6989.4545388722	4782.88224249391	12176.0324169122	7956.07104414776	77175.1469955232	7717.51469955232	3989.73109733105	0.516970974809091	narI, narV	nitrate reductase gamma subunit
K00376	2564.34495191666	8318.34088685733	88.1389658504176	75.819233407421	992.725654417887	1117.31446856485	67.6046103197937	0	597.193117410951	633.540994951415	14455.0228836967	1445.50228836967	2536.09254476966	1.75447148383973	nosZ	nitrous-oxide reductase
K00459	42037.6284215881	51640.2526408302	76170.9378087084	65272.1170607625	83920.7045962616	50951.0878789801	63463.2201295598	58351.6911944084	44501.631221886	62189.0306033428	598498.301556328	59849.8301556328	13314.0950000313	0.222458358952891	ncd2, npd	nitronate monooxygenase
K00531	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	anfG	nitrogenase delta subunit
K00926	13901.9540511925	24724.1141318572	11343.3967756941	11162.4989350614	12508.3179583135	10480.1316737381	14194.2192398921	34186.7319020184	13824.6392911567	18960.465761261	165286.469720185	16528.6469720185	7549.67299591171	0.456762916450005	arcC	carbamate kinase
K01455	5454.44850686869	8153.89452270867	7344.04385806983	22484.6968626265	27356.4175668388	5788.78078324316	11847.5629018097	24837.3121268378	5484.21181456918	27275.6234754527	146026.992419025	14602.6992419025	9640.89626278548	0.660213300505491	E3.5.1.49	formamidase
K01501	7881.94140710289	13029.3738155689	9006.40438085426	21209.4841178726	15876.3217633757	11686.5329288639	13491.0219892525	25211.599372855	12228.2922045152	22460.4537123834	152081.425692644	15208.1425692644	5871.20362263977	0.386056587508946	E3.5.5.1	nitrilase
K01672	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	CA	carbonic anhydrase
K01673	54542.1305753072	61674.6058680117	72320.8183095058	40480.6632672507	54534.832009564	67296.3690235224	53062.3958885937	36070.8676516796	60277.8928628232	44681.2773521953	544941.852808453	54494.1852808453	11551.041474933	0.211968330481549	cynT, can	carbonic anhydrase
K01674	3559.65909466751	1350.39981342289	3126.18015890858	0	118.901376518736	2771.69532203412	692.242402633119	968.120573926014	1852.48368305667	1215.94994804959	15655.6323732172	1565.56323732172	1237.42528255252	0.790402618721066	cah	carbonic anhydrase
K01725	17992.7214071081	12708.6520281283	23870.9059856716	21197.2026621222	28094.2045685831	22147.1597669486	35729.5411880016	23228.1820474536	14884.5176824169	17341.2509711613	217194.338307595	21719.4338307595	6710.26391844087	0.308952064346063	cynS	cyanate lyase
K01743	96.7067891554566	0	267.058347387228	471.026780296628	0	0	91.2151476168833	2144.98064690262	156.062701331229	713.829720505915	3940.88013319596	394.088013319596	657.660464971486	1.66881621044926	E4.2.1.1	carbonic anhydrase
K01915	211058.919912208	139837.60011402	148678.298801667	193957.124751297	136151.91958755	181837.260187151	142187.110479254	314243.166759965	152264.548643947	251651.980176166	1871867.92941323	187186.792941322	58230.7277434386	0.311083526932866	glnA, GLUL	glutamine synthetase
K01948	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	CPS1	carbamoyl-phosphate synthase (ammonia)
K02305	684.103036541667	3724.20996915449	0	0	164.760732923351	425.995583644917	78.7995170060224	0	57.4533530433875	0	5135.32219231383	513.532219231383	1150.7829240769	2.24091669613117	norC	nitric oxide reductase subunit C
K02567	611.535556547303	4458.28108100813	103.741242845727	0	189.10228827305	331.133422279134	0	0	0	0	5693.79359095335	569.379359095335	1381.0015951719	2.42545075284451	napA	nitrate reductase (cytochrome)
K02568	532.429947542667	2396.68808391264	84.9731105322999	0	185.936410982062	377.610038208483	0	0	0	177.693100534106	3755.33069171226	375.533069171226	732.825696842418	1.95142786881515	napB	nitrate reductase (cytochrome), electron transfer subunit
K02575	32008.5526652459	30221.9267438005	19707.4311467589	31379.6859173196	36439.2327443579	21968.2152062225	40785.4885488332	37978.2250612897	16954.0457138046	39034.2675756817	306477.071323315	30647.7071323315	8468.87001754591	0.2763296445303	NRT, narK, nrtP, nasA	MFS transporter, NNP family, nitrate/nitrite transporter
K02586	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	nifD	nitrogenase molybdenum-iron protein alpha chain
K02588	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	nifH	nitrogenase iron protein NifH
K02591	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	nifK	nitrogenase molybdenum-iron protein beta chain
K03385	5313.54319866784	2764.6364264477	644.695845214876	0	0	5857.45238062829	1111.75669303008	0	2599.38619371795	847.694460217234	19139.165197924	1913.9165197924	2177.7401640193	1.13784490676507	nrfA	nitrite reductase (cytochrome c-552)
K04561	1605.58681142677	4004.46723768926	2859.33424429768	5396.79413301609	6287.66657977982	3894.12030047159	7251.14608099812	2526.80617603705	239.683119414615	3917.403675169	37983.0083583	3798.30083583	2126.81938143098	0.5599396870749	norB	nitric oxide reductase subunit B
K05601	0	0	0	0	45.7948984488086	0	0	0	0	0	45.7948984488086	4.57948984488086	14.4816184314347	3.16227766016838	hcp	hydroxylamine reductase
K10534	0	0	0	0	80.4286539344007	0	0	0	0	0	80.4286539344007	8.04286539344007	25.4337735574169	3.16227766016838	NR	nitrate reductase (NAD(P)H)
K10535	2282.67494043991	2171.72414419202	2781.10557093849	59.0971658017278	471.777695160859	1848.65438664035	6306.61732885338	380.270576979141	672.894574848674	1060.93496535425	18035.7513492088	1803.57513492088	1834.02089621013	1.01688078345047	hao	hydroxylamine dehydrogenase
K10944	7547.96636354397	14948.6603790135	9417.37804384531	1019.12318408439	1694.75584475427	6050.11105916612	2530.67714976021	1877.19535345583	14198.2444354147	3563.28495139301	62847.3967644313	6284.73967644313	5151.82504616102	0.819735631289777	pmoA-amoA	methane/ammonia monooxygenase subunit A
K10945	7244.34153214924	14656.581023189	8545.11449741231	1389.32292929938	1271.47780303397	2991.71830687511	2969.10091343656	4107.98281136702	16860.9064849714	3745.62442289194	63782.170724626	6378.2170724626	5477.29158862327	0.858749635892921	pmoB-amoB	methane/ammonia monooxygenase subunit B
K10946	5725.82623783894	15811.7363107724	11954.1312964324	1096.65427750697	2071.94892722463	5073.1559707079	2642.21760610379	464.438776283173	16050.08728632	4759.65488513373	65649.8515743239	6564.98515743239	5901.00004133113	0.898859616559903	pmoC-amoC	methane/ammonia monooxygenase subunit C
K15371	17403.8475297833	12740.7743483418	19238.3176676401	35758.6915367716	30305.4483778829	26306.022890466	34703.2443634324	42903.6196727309	12248.3111467107	40502.4847213848	272110.762255144	27211.0762255144	11331.0126057848	0.416411777023367	GDH2	glutamate dehydrogenase
K15576	22797.8282495631	21988.921694318	16290.345543943	603.870709753769	29176.9593936224	9304.70673151783	25134.3981287599	1144.80731100935	16706.0823293063	9986.70300239613	153134.62309419	15313.462309419	9852.92338160075	0.643415785569305	nrtA, nasF, cynA	nitrate/nitrite transport system substrate-binding protein
K15577	26439.8831084791	24503.1721029559	28828.3671415949	1021.62534589831	27512.3587160012	18385.9907169359	41078.3928269568	6666.76812896799	22035.0298807468	18055.6830571131	214527.27102565	21452.727102565	11391.0357285432	0.53098310877134	nrtB, nasE, cynB	nitrate/nitrite transport system permease protein
K15578	15526.9762979274	15945.6493449347	14695.1696179517	888.951358960833	19253.0707776344	1876.24628132413	13459.8409205701	544.531082348006	4738.50027038879	9075.13270636272	96004.0686584029	9600.40686584028	7078.03437359634	0.737264000631168	nrtC, nasD	nitrate/nitrite transport system ATP-binding protein
K15579	0	112.108557156937	0	0	79.9576150265794	313.074667853106	62.1854133154645	0	584.951885154897	0	1152.27813850698	115.227813850698	191.554616281059	1.66239911944574	nrtD, cynD	nitrate/nitrite transport system ATP-binding protein
K15864	526.302129267937	2986.92909704207	0	0	0	147.115430686295	0	0	0	0	3660.34665699631	366.034665699631	935.745011981609	2.5564382274915	nirS	nitrite reductase (NO-forming) / hydroxylamine reductase
K15876	5268.23773539509	3128.89654611117	637.741403068596	0	0	6051.9394377295	986.889404618925	0	501.486099423585	107.721451899128	16682.912078246	1668.2912078246	2308.97030593138	1.38403313228642	nrfH	cytochrome c nitrite reductase small subunit
K15877	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	CYP55	fungal nitric oxide reductase
K17877	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NIT-6	nitrite reductase (NAD(P)H)
K18245	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	CA2	carbonic anhydrase 2
K18246	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	CA4	carbonic anhydrase 4
K19823	755.86012087767	851.034916926761	6660.04430752902	13067.363913284	8745.0046664709	963.404629706659	11265.1938246038	9534.52935568184	0	8614.30588505738	60456.7416201381	6045.67416201381	4947.80958223961	0.818404937091664	NAO	nitroalkane oxidase
K20932	219467.426763257	248033.837342083	235409.558830353	279347.453165548	223206.945586704	246155.475427	220772.994669308	158219.511783707	326900.355889183	186784.763779708	2344298.32323685	234429.832323685	46554.9990253772	0.198588202550506	K20932	hydrazine synthase subunit
K20933	10280.0568256082	15915.6280229105	8061.09916250927	18908.9819006989	14639.725631042	28395.6102640631	13385.7251016347	17080.1890142728	19188.5991755458	7233.0521132732	153088.667211558	15308.8667211558	6235.79114060008	0.407331989635956	K20933	hydrazine synthase subunit
K20934	24093.572935459	29779.8184618214	7656.71334338764	44297.8610230357	10149.6724394195	45563.2884148966	23399.6237841232	6670.02527408525	48008.7717699622	7675.40639424035	247294.753840431	24729.4753840431	16692.010162994	0.674984402368869	K20934	hydrazine synthase subunit
K20935	2705.37169164361	4628.13707410776	6243.49519458548	1765.97220038261	768.747893324969	7336.26542007492	4754.88108759698	10056.0618702122	3898.35593827611	4072.82964678831	46230.1180169929	4623.01180169929	2729.39464437641	0.590393181209955	hdh	hydrazine dehydrogenase
K22896	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	vnfD	vanadium-dependent nitrogenase alpha chain
K22897	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	vnfK	vanadium-dependent nitrogenase beta chain
K22898	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	vnfG	vanadium nitrogenase delta subunit
K22899	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	vnfH	vanadium nitrogenase iron protein
